0	0.0563	border states united wall built country u.s mexico aliens criminal walls including southern americans back countries office citizens salvador close 
1	0.08744	wall daca security border democrats dont deal national time make yesterday needed billion ridiculous military patrol dollars didnt nancy desperately 
2	0.15576	border country security people democrats crime immigration wall great borders southern illegal url strong open law laws safety enforcement drugs 
3	0.09744	tax cuts vote senate house bill dems republicans great pass cut news passed votes reform massive good legislation working democrats 
4	0.06887	obamacare healthcare senators republican repeal republicans great bill hard years dems premiums insurance replace companies increase give people government badly 
