0	0.00929	country national america stand anthem united time url players made great states pay security make money paid dont protect nfl 
1	0.0082	korea north good president china kim forward process deal millions denuclearization man rocket south big jong end longer time states 
2	0.0098	russia u.s syria military pay isis including leaders nato east middle france fake trade news trump big long president security 
3	0.00725	attack great url people nuclear kim u.s day meet happen times york failing time syria world weapons button leader killed 
4	0.00415	url nation farmers american god great bonds lost service faith lead sacrifice life forces stronger generation task americans loved families 
