0	1	0.0018443492521359745	0.001628293121640833	0.9942649592160868	0.0014392707894279966	8.231276207084953E-4
1	2	0.0018443492521359745	0.001628293121640833	0.001944763556273266	0.9937594664492415	8.231276207084953E-4
2	3	0.0018443492521359745	0.001628293121640833	0.001944763556273266	0.9937594664492415	8.231276207084953E-4
3	4	7.127334993270847E-4	6.292403964017399E-4	0.997783740968817	5.561942810128043E-4	3.180908544414292E-4
4	5	8.41867137277109E-4	7.432466857219258E-4	0.9973821973461213	6.569660154436854E-4	3.7572281543587507E-4
5	6	0.0011560476148938556	0.9962068815856859	0.001218987818146956	9.021423471599422E-4	5.159406341132376E-4
6	7	9.25729336154807E-4	8.172848547075925E-4	9.761300219261202E-4	0.9968677055202504	4.131502669609255E-4
7	8	0.001028147795141979	9.077055123486165E-4	0.0010841245822282139	0.9965211627877467	4.588593225343794E-4
8	9	0.0011560476148938556	0.0010206225189946707	0.9964052468848382	9.021423471599422E-4	5.159406341132376E-4
9	10	0.001028147795141979	0.9966265348553593	0.0010841245822282139	8.023334447360696E-4	4.588593225343794E-4
10	11	0.0018443492521359745	0.001628293121640833	0.9942649592160868	0.0014392707894279966	8.231276207084953E-4
11	12	9.25729336154807E-4	8.172848547075925E-4	9.761300219261202E-4	0.9968677055202504	4.131502669609255E-4
12	13	7.719370449129153E-4	6.815085478608597E-4	8.139646170297242E-4	0.9973880765683215	3.4451322187489347E-4
13	14	8.41867137277109E-4	7.432466857219258E-4	0.9973821973461213	6.569660154436854E-4	3.7572281543587507E-4
14	15	0.9963423066815851	0.0010206225189946707	0.001218987818146956	9.021423471599422E-4	5.159406341132376E-4
15	16	0.001028147795141979	9.077055123486165E-4	0.9968029539252389	8.023334447360696E-4	4.588593225343794E-4
16	17	0.001028147795141979	0.9966265348553593	0.0010841245822282139	8.023334447360696E-4	4.588593225343794E-4
17	18	0.9963423066815851	0.0010206225189946707	0.001218987818146956	9.021423471599422E-4	5.159406341132376E-4
18	19	7.719370449129153E-4	6.815085478608597E-4	0.99759964636304	6.023948223113526E-4	3.4451322187489347E-4
19	20	0.0013202893411864806	0.9956679865537055	0.0013921715702716632	0.0010303113036547265	5.892412311816812E-4
20	21	0.0011560476148938556	0.9962068815856859	0.001218987818146956	9.021423471599422E-4	5.159406341132376E-4
21	22	0.9951308884559631	0.0013586499623469653	0.0016227133170235476	0.0012009294750891719	6.868187895772656E-4
22	23	8.41867137277109E-4	7.432466857219258E-4	8.877020043272798E-4	0.9971514613572376	3.7572281543587507E-4
23	24	0.003058257540537804	0.9899655231815053	0.0032247622317995474	0.002386565743742041	0.0013648913024153773
24	25	8.41867137277109E-4	0.997237742027516	8.877020043272798E-4	6.569660154436854E-4	3.7572281543587507E-4
25	26	7.719370449129153E-4	6.815085478608597E-4	0.99759964636304	6.023948223113526E-4	3.4451322187489347E-4
26	27	0.00455836213636148	0.9850435162567834	0.004806538972390998	0.0035571990841222673	0.002034383550341958
27	28	6.6196429048284E-4	5.844185420504059E-4	6.980044729567338E-4	0.9977601799879398	2.954327065701307E-4
28	29	6.6196429048284E-4	0.997828022905372	6.980044729567338E-4	5.165756246182703E-4	2.954327065701307E-4
29	30	0.9975576187909231	6.815085478608597E-4	8.139646170297242E-4	6.023948223113526E-4	3.4451322187489347E-4
30	31	8.41867137277109E-4	0.997237742027516	8.877020043272798E-4	6.569660154436854E-4	3.7572281543587507E-4
31	32	0.0018443492521359745	0.001628293121640833	0.001944763556273266	0.9937594664492415	8.231276207084953E-4
32	33	0.0838374105237471	0.9144017168150369	8.139646170297242E-4	6.023948223113526E-4	3.4451322187489347E-4
33	34	0.9967469771381526	9.077055123486165E-4	0.0010841245822282139	8.023334447360696E-4	4.588593225343794E-4
34	35	9.25729336154807E-4	8.172848547075925E-4	9.761300219261202E-4	0.9968677055202504	4.131502669609255E-4
35	36	9.25729336154807E-4	8.172848547075925E-4	0.9971214261661319	7.224093760447683E-4	4.131502669609255E-4
36	37	7.719370449129153E-4	6.815085478608597E-4	0.99759964636304	6.023948223113526E-4	3.4451322187489347E-4
37	38	0.9958226517321473	0.0011656241627446156	0.0013921715702716632	0.0010303113036547265	5.892412311816812E-4
38	39	7.127334993270847E-4	6.292403964017399E-4	7.515377758421649E-4	5.561942810128043E-4	0.9973502940474162
39	40	0.001028147795141979	9.077055123486165E-4	0.0010841245822282139	8.023334447360696E-4	0.996177688665545
40	41	0.9970710254803604	8.172848547075925E-4	9.761300219261202E-4	7.224093760447683E-4	4.131502669609255E-4
41	42	9.25729336154807E-4	0.9969625809989133	9.761300219261202E-4	7.224093760447683E-4	4.131502669609255E-4
42	43	0.001028147795141979	9.077055123486165E-4	0.0010841245822282139	0.9965211627877467	4.588593225343794E-4
43	44	0.001028147795141979	9.077055123486165E-4	0.0010841245822282139	8.023334447360696E-4	0.996177688665545
