0	0.02527	good japan korea minister great north trade prime united china president meeting abe url wonderful canada meetings philippines important work 
1	0.05702	url great maga love west state vote crowd florida forward tonight pme people big rally virginia u.s make night america 
2	0.01585	enjoy foxnews interviewed p.m tonight url day national great april reince memorial coldest treated office mariabartiromo pittsburgh program choice vets 
3	0.0389	url great honor american heroes law enforcement nation prayers women thoughts u.s men police families support veterans responders day officers 
4	0.05992	url great honor whitehouse president today minister united prime melania afternoon morning states join forward job world year behalf tomorrow 
