0	0.0684	great vote crime state military endorsement win governor big total vets strong border amendment job people senator congress running loves 
1	0.04738	president election fake news book great url trump people made clinton called hillary democrats general media dems man time hes 
2	0.04853	url trump president obama donald order administration bill illegal american signed year safe executive office security border honor wall stop 
3	0.04774	country democrats people great court justice supreme including history man united judge republicans win states big senate government decision good 
4	0.03056	people great rico puerto ready bad enforcement god law job work dead person closely hurricane state mayor government florence south 
