0	0.32144	record ratings tariffs meetings canada w.h post washington john legal york vicious unhappy caught china years watched plan reporter clinton 
1	1.92981	news fake media great cnn people stories story big reporting url bad nytimes made failing trump election wrong good mainstream 
2	0.26622	sloppy total anger korea steve order place gave call crazy media election live saturday admitted days harmony peace fast description 
3	0.25743	fired nbc unfair sinclair awards dollars hour left broadcast narrative refuses mistake biased badly credit networks white caught story coverage 
4	0.26614	criticize part party republican seats poorly russia dec rating mistake dishonest foxandfriends today knowingly night presidents sitting victory epic pick 
