0	1	0.4502115891269323	0.4223200982340398	0.0189598318618796	0.018334282094064683	0.09017419868308356
1	2	0.024648125401688887	0.9147901860669495	0.020413691202351356	0.019740173637169196	0.020407823691841073
2	3	0.02137067489161102	0.5936965857189955	0.15066885645780562	0.21656967867645335	0.017694204255134512
3	4	0.022892690434776243	0.8496389969261959	0.0189598318618796	0.018334282094064683	0.09017419868308356
4	5	0.024648125401688887	0.9147901860669495	0.020413691202351356	0.019740173637169196	0.020407823691841073
5	6	0.02911294656715675	0.8993550738807792	0.024111476695577474	0.023315956526492074	0.02410454632999453
6	7	0.25359004652859995	0.6413818809690948	0.07430391479188106	0.015106611746765725	0.015617545963658526
7	8	0.08237853815066495	0.5566854731459076	0.016595915719235715	0.32774892743165185	0.016591145552539988
8	9	0.4779803037117547	0.2134502819442112	0.0294452629885029	0.028473762947790988	0.2506503884077401
9	10	0.022892690434776243	0.7784191804775032	0.09017964831057228	0.018334282094064683	0.09017419868308356
10	11	0.02137067489161102	0.9261204979501965	0.01769929156532524	0.017115331337732798	0.017694204255134512
11	12	0.07754441077699095	0.7000637595529644	0.015622036208011392	0.015106611746765725	0.19166318171526756
12	13	0.13160366128673875	0.39137512303808103	0.32528672443889634	0.02563802336739828	0.12609646786888556
13	14	0.022892690434776243	0.6359795475801179	0.16139946475926495	0.16077391499145002	0.01895438223439087
14	15	0.0878554573378512	0.6601813681652356	0.01769929156532524	0.017115331337732798	0.21714855159385507
15	16	0.02911294656715675	0.8087838622225909	0.024111476695577474	0.11388716818468034	0.02410454632999453
16	17	0.0878554573378512	0.5936965857189955	0.01769929156532524	0.017115331337732798	0.2836333340400952
17	18	0.119684158225345	0.8087838622225909	0.024111476695577474	0.023315956526492074	0.02410454632999453
18	19	0.02911294656715675	0.8993550738807792	0.024111476695577474	0.023315956526492074	0.02410454632999453
19	20	0.026695135774665448	0.9077135678593674	0.02210903463966973	0.021379581889971865	0.02210267983632552
20	21	0.14615992039796022	0.5452706652580057	0.2506588518643659	0.028473762947790988	0.02943679953187713
21	22	0.026695135774665448	0.9077135678593674	0.02210903463966973	0.021379581889971865	0.02210267983632552
22	23	0.23655213978085426	0.6359795475801179	0.0189598318618796	0.018334282094064683	0.09017419868308356
23	24	0.10132915037400773	0.45470403623303635	0.020413691202351356	0.09642119860948803	0.3271319235811164
24	25	0.03997458687303584	0.6130816626976724	0.033107137320544766	0.03201481950808975	0.2818217936006572
25	26	0.0637640941979015	0.7795643070754419	0.052809717069372555	0.05106734369329124	0.05279453796399284
26	27	0.02911294656715675	0.8993550738807792	0.024111476695577474	0.023315956526492074	0.02410454632999453
27	28	0.02137067489161102	0.7266661506114759	0.08418407401156543	0.15008489623021318	0.017694204255134512
28	29	0.02137067489161102	0.7931509330577161	0.01769929156532524	0.15008489623021318	0.017694204255134512
29	30	0.026695135774665448	0.6585655690217395	0.2712570334772977	0.021379581889971865	0.02210267983632552
30	31	0.022892690434776243	0.8496389969261959	0.09017964831057228	0.018334282094064683	0.01895438223439087
31	32	0.22082502223033157	0.6601813681652356	0.01769929156532524	0.08360011378397297	0.017694204255134512
32	33	0.30777195622954695	0.4223200982340398	0.09017964831057228	0.018334282094064683	0.16139401513177623
33	34	0.026695135774665448	0.7416149019676155	0.02210903463966973	0.18747824778172384	0.02210267983632552
34	35	0.026695135774665448	0.9077135678593674	0.02210903463966973	0.021379581889971865	0.02210267983632552
35	36	0.026695135774665448	0.7416149019676155	0.1882077005314217	0.021379581889971865	0.02210267983632552
36	37	0.5614153002079209	0.3780230112607175	0.020413691202351356	0.019740173637169196	0.020407823691841073
37	38	0.020038424592043615	0.4320052460286648	0.5153168241882065	0.016048359638545104	0.016591145552539988
38	39	0.020038424592043615	0.8060459273803929	0.016595915719235715	0.14072858675578778	0.016591145552539988
39	40	0.01781699731967876	0.43954303424928354	0.181043688228613	0.29141521254599734	0.07018106765642738
40	41	0.02137067489161102	0.5936965857189955	0.01769929156532524	0.34953924356893373	0.017694204255134512
41	42	0.02137067489161102	0.46072702082651507	0.41660798624276635	0.017115331337732798	0.0841789867013747
42	43	0.03555312596002873	0.7664842541338687	0.1400520574264344	0.028473762947790988	0.02943679953187713
43	44	0.03555312596002873	0.8770910485718002	0.0294452629885029	0.028473762947790988	0.02943679953187713
44	45	0.026695135774665448	0.9077135678593674	0.02210903463966973	0.021379581889971865	0.02210267983632552
45	46	0.011887010893403108	0.3672126947232005	0.5645573539719371	0.04650089284872894	0.00984204756273038
46	47	0.020038424592043615	0.6190255867045289	0.20361625639509973	0.14072858675578778	0.016591145552539988
47	48	0.011887010893403108	0.44117435828247575	0.2317298679551984	0.15744338818764184	0.15776537468128088
48	49	0.012836413381212096	0.8358205204269725	0.01063117679902098	0.0102804178773874	0.130431471515407
49	50	0.01603894578552325	0.7948596937660666	0.013283528915123579	0.0627428801123668	0.11307495142091975
50	51	0.014583574463261587	0.8134740916651055	0.012078183669867253	0.1477894381661524	0.012074712035613283
51	52	0.012836413381212096	0.35660711867807304	0.0505656269447626	0.0102804178773874	0.5697104231185648
52	53	0.013370350996513429	0.9121824761920236	0.011073386395996433	0.010708037465720967	0.05266574894974551
53	54	0.012343483168014232	0.22771028328531792	0.7014396718179124	0.04828657038536578	0.010219991343389625
54	55	0.01527667600674871	0.32934745675646043	0.012652213566666211	0.6300750767312169	0.01264857693890767
55	56	0.1797525325123644	0.70420474929721	0.011073386395996433	0.010708037465720967	0.09426129432870825
56	57	0.03555312596002873	0.7664842541338687	0.0294452629885029	0.13908055738572248	0.02943679953187713
57	58	0.03997458687303584	0.7374437488326024	0.033107137320544766	0.03201481950808975	0.15745970746572713
58	59	0.08237853815066495	0.8683860409390143	0.016595915719235715	0.016048359638545104	0.016591145552539988
59	60	0.013950635279340599	0.8215694702363207	0.05495480694085984	0.09797442798904259	0.011550659554436267
60	61	0.03201234328664616	0.8893317130385441	0.026512770438618553	0.02563802336739828	0.026505149868792977
61	62	0.05496589637547617	0.537822567781359	0.09426447715392192	0.09389912822364645	0.21904793046559645
62	63	0.013950635279340599	0.4743628588445985	0.011553980516894572	0.48858186580473006	0.011550659554436267
63	64	0.4750693638022614	0.4611032098264698	0.04515580965623951	0.009180556455178878	0.009491060259850448
64	65	0.014583574463261587	0.40514482627855086	0.012078183669867253	0.556118703552707	0.012074712035613283
65	66	0.012836413381212096	0.35660711867807304	0.01063117679902098	0.5693627199177701	0.050562571223923755
66	67	0.012343483168014232	0.9189270253815243	0.010222929721706088	0.04828657038536578	0.010219991343389625
67	68	0.08278713725628589	0.7463993745871792	0.009493789061150835	0.009180556455178878	0.15213914264020517
